-0.9946138553297276,-0.17142629667220027,0.16325788654788267,0.9715759812228653
-0.8334899789605505,-0.013635365237760388,-0.14652721033127503,0.9891126596335562
-0.9883121026123,-0.1368350023658188,0.37589201059147526,0.9165049800743281
-0.9849262491361276,-0.7677409600157564,-0.13411274339964638,0.6265681051345537
-0.9724131283839356,0.22313547396030428,-0.12581347174561305,0.9666341244689358
-0.9988778916680476,0.1498245586211725,0.8500738352624723,0.5049030364695005
-0.986407787145596,0.8841478070794432,-0.4640292053181702,0.054401763283915265
-0.9962787621174082,0.8669747901202433,0.271479309417469,0.4179158980634432
-0.8239023964639565,0.0037386394382504604,-0.33145245935770107,0.9434645143092995
-0.9999391473448224,-0.6594023690055315,-0.7115523280682713,0.2426557235478204
-0.9876659866323212,0.5019146297495042,0.8517412778679824,0.15039448134567535
-0.982597163189218,0.8074457946081919,0.49137672084533934,0.32646624171700683
-0.9980875765216763,-0.10826430254641269,0.6451562259539936,0.7563413811943244
-0.9867640088870964,-0.2786792058159209,-0.07890786250662114,0.9571371111185919
-0.9874831249318626,-0.08515866404181728,0.09240225767235978,0.9920734976379844
-0.9342746727008314,-0.003507095961341587,0.003587470416987021,0.9999874150877726
-0.9936095979834244,0.20937894622960018,0.0456341871232272,0.9767691527896366
-0.9997791134913984,0.6622144906910014,-0.7074182013631023,0.247045454722508
-0.9983575568458832,0.9794431556688079,-0.17164578965404853,0.10596616303124996
-0.9995891910818966,-0.08189181814103058,-0.8878234269791632,0.452839146528357
-0.9969853788948744,-0.7457337105604599,0.36545036589161856,0.5570702496125693
-0.9996378228151138,-0.7604871193531039,-0.5784992732208886,0.2949541187726009
-0.9842901893354972,0.6235110852181351,-0.7406579184347037,0.25031934497772096
-0.9548423441311996,-0.27214199218154694,0.10775818894051256,0.9562044283560496
-0.9852830899688096,0.2738564938962347,-0.3321090964026631,0.9026107515631908
-0.9818629926401377,-0.6445912799683112,-0.24977798634537762,0.7225738988685257
-0.9981955672824072,-0.12359066964158295,-0.6424153403464269,0.7563252454236402
-0.979477027988554,-0.20229880949326848,0.02497633547494759,0.9790052984248089
-0.9918975133528252,0.6006880045769543,-0.5458683791445744,0.5841246731712607
-0.9853309237772436,0.7233464072084218,0.43364909029983933,0.5373252661663974
-0.950461882296174,-0.846221436456027,0.23675275427868958,0.4773441251589389
-0.8542872743696399,0.8125491879749197,0.11439578999115299,0.5715570140883572
-0.9892724932147398,-0.05568886383200171,-0.3648309236735606,0.9294068794540943
-0.9989661227294812,0.5298916972239354,0.30196437280418365,0.7924848937172956
-0.9974009021777483,-0.02216662230156024,0.08693657687260592,0.9959672045089705
-0.9932941878192676,-0.18783288419371463,0.7538451566690899,0.629631866555391
-0.9988715542691472,0.4775938440449008,-0.5460712919837243,0.6882661289077366
-0.9958739173961544,0.01770698252753165,-0.8509728873538286,0.5249110474722911
-0.998965559951727,-0.02581141196141252,0.23130548196339892,0.9725387113252809
-0.997293190098154,0.03771128063289993,0.3662479288915053,0.9297528240859017
