Node Index,Normal X,Normal Y,Normal Z
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,-0.04917530437542785,0.014749800941877599,-0.9986812468509455
146,0.0,0.0,0.0
147,-0.5655185683371343,-0.03706197467576963,-0.8239023964639565
148,0.0,0.0,0.0
149,-0.033288484413904314,0.06820101067758812,-0.9971160910084546
150,-0.027766682628213805,-0.15247852731353187,-0.987916651364942
151,0.3547463830596267,0.24919549479632688,-0.9011418362718082
152,0.0,0.0,0.0
153,-0.009106191980988087,-0.10096075254823683,-0.9948487340859911
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0690770351016517,-0.009156390410170058,-0.9975693077356689
158,-0.0010438766108386182,0.02353248503490501,-0.999722527739424
159,-0.07030108098162607,0.014741399459457327,-0.9974168883444833
160,-0.02280645977677656,0.007989096691655694,-0.9997079772246001
161,-0.08945037872497973,-0.029271889666693057,-0.9955610409318449
162,0.0028293063886183573,0.04571568951723499,-0.9989504846374133
163,-0.09819115429025013,-0.048919660473711275,-0.9939644681970705
164,0.08660882198144249,0.10036542075888671,-0.9911738970891427
165,0.027558000155598256,0.007344231505143795,-0.9995932267132581
166,-0.005369288001549241,0.049100609994085054,-0.998779405496812
167,-0.007754002853887003,0.046901688855466,-0.9988694143992232
168,0.0010306381535940849,0.09885828192265075,-0.9951009887847052
169,-0.03767649763223702,0.015048389713549796,-0.9991766748144181
170,0.01972356521241735,0.009205124690940343,-0.9997630952654413
171,0.0005400153650700442,0.00576346860753107,-0.9999832452661471
172,0.01850970924361488,0.052802518135062024,-0.9984334152773099
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,-0.0061202324079663245,0.009178472780490141,-0.9999391473448224
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.012005691993888977,-0.27580019354070995,-0.9611400088450458
184,0.0556711675314275,-0.018426839452262492,-0.9982791056079899
185,0.005074466731506818,0.0031869739867506548,-0.9999820463309322
186,-0.02482548092550112,0.08085745670168398,-0.9964164627265815
187,-0.15429729483767715,0.026612847562382698,-0.9876659866323212
188,-0.09606926800877388,0.210780144205717,-0.9728013294362193
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,-0.051135147148713755,-0.1499502947639873,-0.9873702982297333
192,-0.09476244152221916,-0.1597588638206014,-0.982597163189218
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.12087000960800996,-0.14561492777471985,-0.981930106263436
196,0.05947227149177724,-0.016859374742111265,-0.9980875765216765
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.0,0.0,0.0
209,0.0,0.0,0.0
210,0.0,0.0,0.0
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,-0.10148521241665713,-0.12648139161873642,-0.9867640088870965
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0,0.0,0.0
235,-0.048539014658956235,0.0015030558234354202,-0.9988201564241329
236,-0.056215897654899906,-0.001320199381277238,-0.9984177632256186
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0,0.0,0.0
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
256,0.15769263362555372,0.003179823114639754,-0.9874831249318626
257,0.0,0.0,0.0
258,0.0,0.0,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
262,0.0,0.0,0.0
263,0.08617596753602348,0.06438472813171879,-0.994197319148787
264,0.0,0.0,0.0
265,0.11203937682102595,-0.09662695476617278,-0.9889946459178495
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.0
272,0.0,0.0,0.0
273,-0.04673717456266369,0.35347768311967503,-0.9342746727008314
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.07449144019347241,-0.08479971776556716,-0.9936095979834245
277,-0.02071089919550685,-0.0035753154920307693,-0.9997791134913983
278,0.09622251526772956,-0.011488798391055514,-0.9952935421608448
279,0.0,0.0,0.0
280,0.0,0.0,0.0
281,0.0,0.0,0.0
282,0.0,0.0,0.0
283,0.0,0.0,0.0
284,0.0,0.0,0.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.0,0.0
293,0.0,0.0,0.0
294,0.0,0.0,0.0
295,0.0,0.0,0.0
296,0.0,0.0,0.0
297,0.0,0.0,0.0
298,0.0369460661200736,0.015555302329686688,-0.9991961873264344
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,0.0,0.0,0.0
302,0.0,0.0,0.0
303,0.0,0.0,0.0
304,0.050886743263479216,-0.02631972736857632,-0.9983575568458831
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,-0.027978067799634455,-0.0062190670070926225,-0.9995891910818966
314,0.03623585824010039,0.02978477291351432,-0.9988993091799062
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,0.0,0.0,0.0
328,0.008074313926957998,0.04044807719188196,-0.9991490171671533
329,0.0,0.0,0.0
330,-0.013462714443385709,-0.00705910939526053,-0.9998844554719118
331,0.0,0.0,0.0
332,0.0,0.0,0.0
333,0.0,0.0,0.0
334,0.0,0.0,0.0
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,0.0,0.0,0.0
338,-0.020117036601856528,0.1662289928907549,-0.9858819537657056
339,0.0,0.0,0.0
340,0.0,0.0,0.0
341,0.08811929611312942,-0.2076551601881747,-0.9742249863864866
342,0.012787138063190286,-0.09844065620432466,-0.9950607651325697
343,-0.007310519216162197,-0.07724448574904291,-0.9969853788948743
344,0.012832993719156824,-0.04621748882011696,-0.998848966560694
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.0,0.0,0.0
350,0.0,0.0,0.0
351,0.0,0.0,0.0
352,0.0,0.0,0.0
353,0.0,0.0,0.0
354,0.0,0.0,0.0
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.026552262086523306,-0.059333599395001504,-0.9978850140977779
358,0.0,0.0,0.0
359,0.0,0.0,0.0
360,0.0,0.0,0.0
361,0.0,0.0,0.0
362,0.0,0.0,0.0
363,0.0,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,0.008673234057086428,0.02547544324344619,-0.9996378228151138
376,0.0,0.0,0.0
377,0.0,0.0,0.0
378,0.0,0.0,0.0
379,0.0,0.0,0.0
380,-0.011653954606463332,0.01241202252701549,-0.9998550530145954
381,0.0,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,-0.05363741372522021,0.019887282372203382,-0.9983624210920189
388,0.09218505361851775,-0.13454389628991004,-0.9866102857058002
389,0.15864065523342252,-0.07749816568797734,-0.9842901893354973
390,0.0,0.0,0.0
391,0.0,0.0,0.0
392,0.0,0.0,0.0
393,-0.28809145416689996,0.07265956158714852,-0.9548423441311997
394,-0.022240048252361602,0.16947747011106593,-0.9852830899688095
395,0.09812163061767809,-0.12922686345115994,-0.9867484802965258
396,-0.006879216317313996,0.08714925351161472,-0.9961715133425709
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,0.0,0.0,0.0
400,0.025049336256503872,0.1734349405164749,-0.9845267148031867
401,0.11060712989669406,-0.15398417613433202,-0.9818629926401377
402,0.0,0.0,0.0
403,0.0,0.0,0.0
404,0.0,0.0,0.0
405,0.0,0.0,0.0
406,0.0,0.0,0.0
407,0.08764928183334755,-0.0034530953958198476,-0.996145410834325
408,0.0,0.0,0.0
409,0.0,0.0,0.0
410,0.0,0.0,0.0
411,0.0,0.0,0.0
412,0.0,0.0,0.0
413,0.0,0.0,0.0
414,-0.03291590811369994,-0.0032785265657560695,-0.999452747385592
415,0.0,0.0,0.0
416,0.0,0.0,0.0
417,0.0,0.0,0.0
418,0.0,0.0,0.0
419,0.0,0.0,0.0
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.0,0.0,0.0
423,0.0,0.0,0.0
424,0.0,0.0,0.0
425,0.0,0.0,0.0
426,0.0,0.0,0.0
427,0.0,0.0,0.0
428,0.0,0.0,0.0
429,0.0,0.0,0.0
430,0.0,0.0,0.0
431,0.0,0.0,0.0
432,0.0,0.0,0.0
433,0.0,0.0,0.0
434,0.0,0.0,0.0
435,0.0,0.0,0.0
436,0.0,0.0,0.0
437,0.0,0.0,0.0
438,0.0,0.0,0.0
439,0.0,0.0,0.0
440,0.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
445,0.09961174946026523,-0.010146793039754546,-0.9949746438781613
446,0.0,0.0,0.0
447,0.0,0.0,0.0
448,0.0,0.0,0.0
449,0.0,0.0,0.0
450,0.0,0.0,0.0
451,0.0,0.0,0.0
452,0.0,0.0,0.0
453,-0.004798749440014785,0.05201273804001642,-0.9986348917824734
454,-0.016218006883812752,-0.03644830778603225,-0.9992039316937514
455,0.032546479877616004,0.050461233688142905,-0.9981955672824072
456,0.0,0.0,0.0
457,0.0,0.0,0.0
458,-0.05304799004730421,-0.026427087963142092,-0.9982422149827813
459,0.0,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
464,0.026392730377682742,0.08517899005468604,-0.9960160457725944
465,-0.07143611132795442,-0.09509914007722749,-0.992901322163946
466,0.0,0.0,0.0
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,0.0,0.0,0.0
470,0.0,0.0,0.0
471,0.0,0.0,0.0
472,0.09740039470643069,-0.06132257710468785,-0.9933542694569099
473,0.0,0.0,0.0
474,0.0,0.0,0.0
475,-0.03224706296592174,-0.03918553977520617,-0.9987114800594803
476,0.0,0.0,0.0
477,0.0,0.0,0.0
478,0.0,0.0,0.0
479,0.0,0.0,0.0
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,-0.031004564258938973,0.0609425990702892,-0.9976596196166663
484,0.0,0.0,0.0
485,0.0,0.0,0.0
486,0.0,0.0,0.0
487,0.0,0.0,0.0
488,0.0,0.0,0.0
489,0.0,0.0,0.0
490,0.0,0.0,0.0
491,0.0,0.0,0.0
492,0.0,0.0,0.0
493,-0.0910557228815339,-0.06812609522385928,-0.9935128033800426
494,-0.09573207370445673,-0.12725382133125812,-0.9872395023604134
495,0.0,0.0,0.0
496,0.0,0.0,0.0
497,0.0,0.0,0.0
498,0.0,0.0,0.0
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,0.0,0.0,0.0
507,0.0,0.0,0.0
508,0.0,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.0
511,0.0,0.0,0.0
512,0.0,0.0,0.0
513,-0.07185684190614697,0.1405407659585987,-0.9874638663642561
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,0.0,0.0,0.0
520,0.0,0.0,0.0
521,0.0,0.0,0.0
522,0.0,0.0,0.0
523,0.0,0.0,0.0
524,0.007666419565647652,0.007130106142520673,-0.9999451922967778
525,0.0,0.0,0.0
526,0.0,0.0,0.0
527,0.0,0.0,0.0
528,0.0,0.0,0.0
529,0.0,0.0,0.0
530,0.0,0.0,0.0
531,0.0,0.0,0.0
532,0.0,0.0,0.0
533,0.0,0.0,0.0
534,0.0,0.0,0.0
535,0.0,0.0,0.0
536,0.0,0.0,0.0
537,0.0,0.0,0.0
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,-0.043756823634865986,0.05140039915278689,-0.9977190683515682
541,0.0,0.0,0.0
542,-0.11916366398467246,0.162556983327255,-0.979477027988554
543,0.02306715635465274,-0.022294601899462894,-0.99948529605185
544,0.013606271315622195,-0.08168146420864665,-0.9965656063629815
545,0.01933165818066785,0.012042327156570977,-0.9997406010304072
546,-0.11826357283250623,0.08349839540657591,-0.9894653835811628
547,-0.053179352237023365,0.03133529923660218,-0.9980932098343337
548,0.12038311087693085,0.04058607667753237,-0.9918975133528253
549,0.15024531542859476,0.08092784341650121,-0.9853309237772437
550,0.0,0.0,0.0
551,0.029588567855181994,0.058642290429218494,-0.9978404674222701
552,0.03589274426439409,0.05929696850794683,-0.9975948979595567
553,0.21143872141652778,-0.10224364231387591,-0.9720287571322858
554,0.019415410024407744,-0.041463081080667936,-0.9989513775759469
555,0.0,0.0,0.0
556,0.04662992206093758,0.04943080368138097,-0.9976884513794894
557,-0.1562590331105666,0.0720515984922612,-0.9850846063796047
558,-0.3100413172607135,0.022284341885174867,-0.950461882296174
559,0.01325364197171118,0.09118333858121937,-0.9957459212769433
560,0.03566881280002023,0.06118799239909149,-0.9974887294499152
561,0.0026714303422798492,-0.024667496814012858,-0.9996921416420442
562,0.022797342469215897,-0.03339281267325787,-0.9991822662748323
563,-0.09503852623705415,0.04534419890957694,-0.9944403361468889
564,0.32203633218876615,0.4080267804942443,-0.8542872743696399
565,0.0,0.0,0.0
566,0.0,0.0,0.0
567,0.0,0.0,0.0
568,0.0,0.0,0.0
569,0.0,0.0,0.0
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.0,0.0,0.0
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,0.0,0.0,0.0
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,-0.028977182012563538,-0.022982561785723825,-0.9993158283427598
580,-0.020896993633608193,-0.009848957529864576,-0.9997331212341882
581,0.0,0.0,0.0
582,0.0,0.0,0.0
583,0.0,0.0,0.0
584,0.0,0.0,0.0
585,0.0,0.0,0.0
586,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,0.0,0.0
594,0.01183171898120557,-0.01621079870732942,-0.9997985899326024
595,0.0,0.0,0.0
596,0.0,0.0,0.0
597,0.0,0.0,0.0
598,0.0,0.0,0.0
599,0.0,0.0,0.0
600,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.0,0.0,0.0
609,-0.0405556695063347,-0.006046946934971788,-0.9991589823965247
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,0.0,0.0,0.0
616,0.0,0.0,0.0
617,0.0,0.0,0.0
618,0.0,0.0,0.0
619,0.0,0.0,0.0
620,0.0,0.0,0.0
621,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.0,0.0,0.0
624,-0.0693069894103791,-0.02522695926370745,-0.9972763617699844
625,0.0,0.0,0.0
626,0.0,0.0,0.0
627,0.0,0.0,0.0
628,0.0,0.0,0.0
629,0.0,0.0,0.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
632,0.0,0.0,0.0
633,0.0,0.0,0.0
634,-0.044739407384689116,0.06785245396851577,-0.9966917426753957
635,0.0,0.0,0.0
636,0.0,0.0,0.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,0.0,0.0,0.0
640,0.0,0.0,0.0
641,0.0,0.0,0.0
642,0.0,0.0,0.0
643,0.0,0.0,0.0
644,0.002308143218890351,0.043544795155200655,-0.9990488092629771
645,0.0,0.0,0.0
646,0.0,0.0,0.0
647,0.0,0.0,0.0
648,0.0,0.0,0.0
649,0.0,0.0,0.0
650,0.0,0.0,0.0
651,0.0,0.0,0.0
652,0.12543976638705598,0.03140561523633169,-0.991604030014193
653,0.0,0.0,0.0
654,0.0,0.0,0.0
655,0.0,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.11278784380967316,0.04491893911380946,-0.9926032395663712
663,0.0,0.0,0.0
664,0.0,0.0,0.0
665,0.0,0.0,0.0
666,0.10392464154110878,-0.1026625688809937,-0.9892724932147398
667,0.0,0.0,0.0
668,0.0,0.0,0.0
669,0.0,0.0,0.0
670,0.021073470516933528,0.06777286394164984,-0.997478194124322
671,-0.04665395905286135,0.06907301345055533,-0.9965201086368269
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,0.0
680,0.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,0.0
687,0.0,0.0,0.0
688,0.0,0.0,0.0
689,0.0,0.0,0.0
690,0.0,0.0,0.0
691,0.0,0.0,0.0
692,0.0,0.0,0.0
693,0.0,0.0,0.0
694,0.0,0.0,0.0
695,0.06145172584515149,0.021814131432974355,-0.9978716495925101
696,0.09172171976058775,-0.022129059986873083,-0.9955387641012567
697,0.0,0.0,0.0
698,0.0,0.0,0.0
699,0.0,0.0,0.0
700,-0.004413634017408109,-0.04419402069134406,-0.9990132173149129
701,0.045915779467154944,0.013433693891332615,-0.9988549830002138
702,0.0463620445686358,0.04540737228915039,-0.9978921441544724
703,0.0,0.0,0.0
704,0.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.0
711,0.0,0.0,0.0
712,0.0,0.0,0.0
713,0.0,0.0,0.0
714,0.0,0.0,0.0
715,0.0,0.0,0.0
716,0.0,0.0,0.0
717,-0.05334725116908432,0.06726084294862777,-0.996308210243468
718,-0.06922484977380332,0.028866977718864432,-0.997183342104737
719,0.0,0.0,0.0
720,0.0,0.0,0.0
721,0.0,0.0,0.0
722,0.0,0.0,0.0
723,0.0,0.0,0.0
724,0.0,0.0,0.0
725,0.0,0.0,0.0
726,0.0,0.0,0.0
727,0.0,0.0,0.0
728,0.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,-0.04414085098339574,-0.010875243137009827,-0.9989661227294812
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,-0.014072899810412721,0.07066394997408305,-0.9974009021777483
737,0.0,0.0,0.0
738,0.0,0.0,0.0
739,0.0,0.0,0.0
740,0.0,0.0,0.0
741,0.0,0.0,0.0
742,0.0,0.0,0.0
743,0.0,0.0,0.0
744,0.0,0.0,0.0
745,0.0,0.0,0.0
746,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.0,0.0,0.0
751,0.0,0.0,0.0
752,0.0,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,0.0,0.0,0.0
760,0.0,0.0,0.0
761,0.0,0.0,0.0
762,0.0,0.0,0.0
763,-0.035794745778160095,-0.10993358276313123,-0.9932941878192676
764,0.0,0.0,0.0
765,0.044557007869994496,-0.0164405328870805,-0.9988715542691473
766,0.0,0.0,0.0
767,0.0,0.0,0.0
768,0.0,0.0,0.0
769,0.0,0.0,0.0
770,0.0,0.0,0.0
771,0.0,0.0,0.0
772,0.0,0.0,0.0
773,0.0,0.0,0.0
774,0.0,0.0,0.0
775,0.0,0.0,0.0
776,0.053396450021933356,-0.017469443686879915,-0.9984205715340234
777,0.0,0.0,0.0
